path_id,record_index,role,node_uid,site_uid,supplier_id,site_id,name,location,country_code,lat,lon,supplier_status,is_primary,allocation_share_pct,component_mass_kg,path_mass_kg,source_confidence,site_quality
R095-P001,95,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.023743,0.023743,,unknown_or_legacy
R095-P001,95,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.023743,0.023743,medium_high,source_backed_or_medium_high
R095-P001,95,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.023743,0.023743,high,source_backed_or_medium_high
R095-P001,95,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.023743,0.023743,high,source_backed_or_medium_high
R095-P001,95,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.023743,0.023743,high,source_backed_or_medium_high
R096-P001,96,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.0047592,0.0047592,,unknown_or_legacy
R096-P001,96,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.0047592,0.0047592,medium_high,source_backed_or_medium_high
R096-P001,96,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.0047592,0.0047592,high,source_backed_or_medium_high
R096-P001,96,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.0047592,0.0047592,high,source_backed_or_medium_high
R096-P001,96,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0047592,0.0047592,high,source_backed_or_medium_high
R097-P001,97,T4,"T4:basf@@basf@49.481,8.435","basf@@basf@49.481,8.435",basf,"basf@49.481,8.435",BASF,Germany,DE,49.481,8.435,baseline_primary,True,100.0,0.081,0.081,medium_high,source_backed_or_medium_high
R097-P001,97,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.081,0.081,medium_high,source_backed_or_medium_high
R097-P001,97,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.081,0.081,,unknown_or_legacy
R097-P001,97,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.081,0.081,high,source_backed_or_medium_high
R097-P001,97,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.081,0.081,high,source_backed_or_medium_high
R098-P001,98,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.012,0.012,,unknown_or_legacy
R098-P001,98,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.012,0.012,medium_high,source_backed_or_medium_high
R098-P001,98,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.012,0.012,high,source_backed_or_medium_high
R098-P001,98,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.012,0.012,high,source_backed_or_medium_high
R098-P001,98,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.012,0.012,high,source_backed_or_medium_high
R099-P001,99,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.014,0.014,,unknown_or_legacy
R099-P001,99,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.014,0.014,medium_high,source_backed_or_medium_high
R099-P001,99,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R099-P001,99,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R099-P001,99,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R100-P001,100,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.001,0.001,,unknown_or_legacy
R100-P001,100,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.001,0.001,medium_high,source_backed_or_medium_high
R100-P001,100,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.001,0.001,high,source_backed_or_medium_high
R100-P001,100,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.001,0.001,high,source_backed_or_medium_high
R100-P001,100,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.001,0.001,high,source_backed_or_medium_high
R101-P001,101,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.00928,0.00928,,unknown_or_legacy
R101-P001,101,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.00928,0.00928,medium_high,source_backed_or_medium_high
R101-P001,101,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.00928,0.00928,high,source_backed_or_medium_high
R101-P001,101,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.00928,0.00928,high,source_backed_or_medium_high
R101-P001,101,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.00928,0.00928,high,source_backed_or_medium_high
R102-P001,102,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.014,0.014,,unknown_or_legacy
R102-P001,102,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.014,0.014,medium_high,source_backed_or_medium_high
R102-P001,102,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R102-P001,102,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R102-P001,102,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.014,0.014,high,source_backed_or_medium_high
R103-P001,103,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,0.069,0.069,,unknown_or_legacy
R103-P001,103,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.069,0.069,medium_high,source_backed_or_medium_high
R103-P001,103,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.069,0.069,,unknown_or_legacy
R103-P001,103,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.069,0.069,,unknown_or_legacy
R103-P001,103,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.069,0.069,high,source_backed_or_medium_high
R104-P001,104,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,0.037,0.037,,unknown_or_legacy
R104-P001,104,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.037,0.037,medium_high,source_backed_or_medium_high
R104-P001,104,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.037,0.037,,unknown_or_legacy
R104-P001,104,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.037,0.037,,unknown_or_legacy
R104-P001,104,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.037,0.037,high,source_backed_or_medium_high
R105-P001,105,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,1.161,1.161,,unknown_or_legacy
R105-P001,105,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,1.161,1.161,medium_high,source_backed_or_medium_high
R105-P001,105,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,1.161,1.161,,unknown_or_legacy
R105-P001,105,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,1.161,1.161,,unknown_or_legacy
R105-P001,105,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,1.161,1.161,high,source_backed_or_medium_high
R106-P001,106,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,1.384,1.384,,unknown_or_legacy
R106-P001,106,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,1.384,1.384,medium_high,source_backed_or_medium_high
R106-P001,106,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,1.384,1.384,,unknown_or_legacy
R106-P001,106,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,1.384,1.384,,unknown_or_legacy
R106-P001,106,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,1.384,1.384,high,source_backed_or_medium_high
R107-P001,107,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,0.715,0.715,,unknown_or_legacy
R107-P001,107,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.715,0.715,medium_high,source_backed_or_medium_high
R107-P001,107,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.715,0.715,,unknown_or_legacy
R107-P001,107,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.715,0.715,,unknown_or_legacy
R107-P001,107,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.715,0.715,high,source_backed_or_medium_high
R108-P001,108,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,0.059,0.059,,unknown_or_legacy
R108-P001,108,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.059,0.059,medium_high,source_backed_or_medium_high
R108-P001,108,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.059,0.059,,unknown_or_legacy
R108-P001,108,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.059,0.059,,unknown_or_legacy
R108-P001,108,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.059,0.059,high,source_backed_or_medium_high
R109-P001,109,T4,"T4:shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166","shandong_loyal_chemical_co_ltd@@shandong_loyal_chemical_co_ltd@36.7059,117.0166",shandong_loyal_chemical_co_ltd,"shandong_loyal_chemical_co_ltd@36.7059,117.0166","Shandong Loyal Chemical Co., Ltd.",China,CN,36.7059,117.0166,baseline_primary,True,100.0,0.226,0.226,,unknown_or_legacy
R109-P001,109,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.226,0.226,medium_high,source_backed_or_medium_high
R109-P001,109,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.226,0.226,,unknown_or_legacy
R109-P001,109,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.226,0.226,,unknown_or_legacy
