site_uid,world_region,weather_profile,roles,supplier,country_code,lat,lon,month_index,climate_progress,warming_delta_c,hazard_intensification_factor,heatwave_factor,drought_factor,storm_factor,hurricane_factor,cold_factor,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heatwave,drought,storm_stress,hurricane,cold_stress,event_label
"groupe_segnere_/_segnere_ade_-_internal_machining/forming_process__tier2_second_transformation@@groupe_segnere_/_segnere_ade_-_internal_machining/forming_process__tier2_second_transformation@43.1576,-0.0191",Europe,mediterranean_heat,T2,Groupe Segnere / SEGNERE Ade - internal machining/forming process,FR,43.1576,-0.0191,240,1.0,2.2,1.45,1.75,1.55,1.35,1.45,0.85,11.76,55.61,52.94,3.85,11.76,0.0,0.0,0.0,0.0,0.0078,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.53,78.26,71.19,4.1,2.53,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,2,0.004184,0.0092,1.0008,1.0014,1.001,1.0006,1.0008,0.9997,3.42,76.21,82.47,4.63,3.42,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,3,0.008368,0.0184,1.0018,1.0031,1.0022,1.0014,1.0018,0.9994,7.21,73.2,82.45,5.06,7.21,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,4,0.012552,0.0276,1.0029,1.0049,1.0036,1.0023,1.0029,0.999,12.87,69.79,71.11,5.36,12.87,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,5,0.016736,0.0368,1.0041,1.0068,1.005,1.0032,1.0041,0.9986,18.74,59.59,89.58,11.08,18.74,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,6,0.020921,0.046,1.0053,1.0088,1.0064,1.0041,1.0053,0.9982,23.03,52.06,0.0,5.7,23.6,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,7,0.025105,0.0552,1.0065,1.0108,1.0079,1.0051,1.0065,0.9978,24.45,49.02,0.0,5.31,24.77,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,8,0.029289,0.0644,1.0078,1.0129,1.0095,1.006,1.0078,0.9974,22.62,51.19,0.0,4.98,23.12,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,9,0.033473,0.0736,1.009,1.0151,1.0111,1.007,1.009,0.997,18.18,58.01,23.29,4.53,18.18,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,10,0.037657,0.0828,1.0104,1.0173,1.0127,1.0081,1.0104,0.9965,12.55,67.81,40.25,3.99,12.55,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,11,0.041841,0.0921,1.0117,1.0195,1.0143,1.0091,1.0117,0.9961,7.05,71.16,40.25,3.93,7.05,0.0,0.0,0.0,0.0,0.0244,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,12,0.046025,0.1013,1.0131,1.0218,1.016,1.0102,1.0131,0.9956,3.52,74.48,122.04,10.65,3.52,0.0,0.0,0.2277,0.0,0.0496,storm|cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,13,0.050209,0.1105,1.0144,1.024,1.0176,1.0112,1.0144,0.9952,3.3,77.17,71.19,5.19,3.3,0.0,0.0,0.0,0.0,0.0396,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,14,0.054393,0.1197,1.0158,1.0264,1.0193,1.0123,1.0158,0.9947,6.18,78.73,82.47,5.12,6.18,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,15,0.058577,0.1289,1.0172,1.0287,1.0211,1.0134,1.0172,0.9943,10.13,78.89,82.45,5.4,10.13,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,16,0.062762,0.1381,1.0186,1.0311,1.0228,1.0145,1.0186,0.9938,14.58,77.61,71.11,5.52,14.58,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,17,0.066946,0.1473,1.0201,1.0335,1.0245,1.0156,1.0201,0.9933,18.29,68.05,40.91,5.47,18.29,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,18,0.07113,0.1565,1.0215,1.0359,1.0263,1.0167,1.0215,0.9928,20.39,59.63,21.85,5.27,20.39,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,19,0.075314,0.1657,1.023,1.0383,1.0281,1.0179,1.023,0.9923,20.52,54.33,90.55,10.89,20.52,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,20,0.079498,0.1749,1.0245,1.0408,1.0299,1.019,1.0245,0.9918,18.8,53.28,21.79,4.44,18.8,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,21,0.083682,0.1841,1.026,1.0433,1.0317,1.0202,1.026,0.9913,15.71,56.51,29.57,3.9,15.71,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,22,0.087866,0.1933,1.0275,1.0458,1.0336,1.0214,1.0275,0.9908,11.94,63.01,20.26,3.73,11.94,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,23,0.09205,0.2025,1.029,1.0483,1.0354,1.0225,1.029,0.9903,8.01,63.86,1.62,4.47,8.01,0.0,0.0,0.0,0.0,0.0149,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,24,0.096234,0.2117,1.0305,1.0508,1.0373,1.0237,1.0305,0.9898,4.55,66.01,9.02,5.41,4.55,0.0,0.0,0.0,0.0,0.0504,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,25,0.100418,0.2209,1.032,1.0534,1.0391,1.0249,1.032,0.9893,2.76,69.07,39.92,6.04,2.76,0.0,0.0,0.0,0.0,0.0702,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,26,0.104603,0.2301,1.0335,1.0559,1.041,1.0261,1.0335,0.9888,3.98,72.49,147.19,11.62,3.98,0.0,0.0,0.4463,0.0,0.02,storm|cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,27,0.108787,0.2393,1.0351,1.0585,1.0429,1.0273,1.0351,0.9883,6.57,75.63,82.45,5.52,6.57,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,28,0.112971,0.2485,1.0367,1.0611,1.0448,1.0285,1.0367,0.9878,10.34,77.93,71.11,5.45,10.34,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,29,0.117155,0.2577,1.0382,1.0637,1.0467,1.0297,1.0382,0.9873,14.81,71.82,40.68,5.22,14.81,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,30,0.121339,0.2669,1.0398,1.0663,1.0486,1.031,1.0398,0.9867,18.83,66.18,21.45,4.84,18.83,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,31,0.125523,0.2762,1.0414,1.069,1.0506,1.0322,1.0414,0.9862,21.23,62.46,18.5,4.36,21.23,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,32,0.129707,0.2854,1.043,1.0716,1.0525,1.0334,1.043,0.9857,21.15,61.53,29.57,4.49,21.15,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,33,0.133891,0.2946,1.0446,1.0743,1.0545,1.0347,1.0446,0.9851,18.44,63.4,97.47,9.57,18.44,0.0,0.0,0.0213,0.0,0.0,storm
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,34,0.138075,0.3038,1.0462,1.0769,1.0564,1.0359,1.0462,0.9846,13.74,67.27,40.25,4.38,13.74,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,35,0.142259,0.313,1.0478,1.0796,1.0584,1.0372,1.0478,0.9841,8.4,64.66,40.25,4.86,8.4,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,36,0.146444,0.3222,1.0494,1.0823,1.0604,1.0384,1.0494,0.9835,3.51,63.2,51.61,5.66,3.51,0.0,0.0,0.0,0.0,0.0349,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,37,0.150628,0.3314,1.051,1.085,1.0624,1.0397,1.051,0.983,0.97,63.17,71.19,6.41,0.97,0.0,0.0,0.0,0.0,0.0768,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,38,0.154812,0.3406,1.0527,1.0878,1.0644,1.041,1.0527,0.9824,2.89,64.56,82.47,6.06,2.89,0.0,0.0,0.0,0.0,0.0434,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,39,0.158996,0.3498,1.0543,1.0905,1.0664,1.0422,1.0543,0.9819,7.74,67.12,83.84,7.41,7.74,0.0,0.0,0.0,0.0,0.0066,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,40,0.16318,0.359,1.0559,1.0932,1.0684,1.0435,1.0559,0.9814,13.74,70.39,94.51,10.55,13.74,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,41,0.167364,0.3682,1.0576,1.096,1.0704,1.0448,1.0576,0.9808,19.5,66.56,0.0,4.77,19.5,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,42,0.171548,0.3774,1.0593,1.0988,1.0724,1.0461,1.0593,0.9802,23.42,64.15,0.0,4.27,24.95,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,43,0.175732,0.3866,1.0609,1.1015,1.0745,1.0474,1.0609,0.9797,24.4,64.05,12.29,3.71,25.93,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,44,0.179916,0.3958,1.0626,1.1043,1.0765,1.0487,1.0626,0.9791,22.29,66.46,20.95,3.92,24.0,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,45,0.1841,0.405,1.0643,1.1071,1.0786,1.05,1.0643,0.9786,17.86,70.77,29.09,4.46,17.86,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,46,0.188285,0.4142,1.066,1.1099,1.0806,1.0513,1.066,0.978,12.56,75.76,75.7,7.95,12.56,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,47,0.192469,0.4234,1.0676,1.1127,1.0827,1.0526,1.0676,0.9775,7.96,72.65,97.06,10.13,7.96,0.0,0.0,0.018,0.0,0.0,storm
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,48,0.196653,0.4326,1.0693,1.1156,1.0847,1.0539,1.0693,0.9769,5.19,69.24,51.61,5.55,5.19,0.0,0.0,0.0,0.0,0.0058,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,49,0.200837,0.4418,1.071,1.1184,1.0868,1.0553,1.071,0.9763,4.08,66.15,71.19,6.25,4.08,0.0,0.0,0.0,0.0,0.0587,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,50,0.205021,0.451,1.0727,1.1212,1.0889,1.0566,1.0727,0.9758,6.26,63.94,82.47,6.03,6.26,0.0,0.0,0.0,0.0,0.0512,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,51,0.209205,0.4603,1.0745,1.1241,1.091,1.0579,1.0745,0.9752,10.36,63.01,82.45,5.35,10.36,0.0,0.0,0.0,0.0,0.0196,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,52,0.213389,0.4695,1.0762,1.1269,1.0931,1.0592,1.0762,0.9746,14.7,63.54,71.11,4.69,14.7,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,53,0.217573,0.4787,1.0779,1.1298,1.0952,1.0606,1.0779,0.974,18.14,58.15,87.09,8.21,18.14,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,54,0.221757,0.4879,1.0796,1.1327,1.0973,1.0619,1.0796,0.9735,20.29,55.71,68.73,7.75,20.29,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,55,0.225941,0.4971,1.0813,1.1356,1.0994,1.0633,1.0813,0.9729,20.75,57.13,17.49,4.01,20.75,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,56,0.230126,0.5063,1.0831,1.1385,1.1015,1.0646,1.0831,0.9723,19.49,62.33,0.0,4.55,19.49,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,57,0.23431,0.5155,1.0848,1.1414,1.1037,1.066,1.0848,0.9717,16.77,70.2,0.0,4.99,16.77,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,58,0.238494,0.5247,1.0866,1.1443,1.1058,1.0673,1.0866,0.9711,13.1,78.86,0.0,5.32,13.1,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,59,0.242678,0.5339,1.0883,1.1472,1.1079,1.0687,1.0883,0.9706,9.18,78.77,7.66,5.5,9.18,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,60,0.246862,0.5431,1.0901,1.1501,1.1101,1.07,1.0901,0.97,5.85,77.27,103.1,10.42,5.85,0.0,0.0,0.0722,0.0,0.0,storm
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,61,0.251046,0.5523,1.0918,1.153,1.1122,1.0714,1.0918,0.9694,3.6,74.63,108.7,8.84,3.6,0.0,0.0,0.1223,0.0,0.0192,storm|cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,62,0.25523,0.5615,1.0936,1.156,1.1144,1.0728,1.0936,0.9688,3.3,71.33,82.47,5.58,3.3,0.0,0.0,0.0,0.0,0.0427,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,63,0.259414,0.5707,1.0953,1.1589,1.1165,1.0742,1.0953,0.9682,5.91,67.97,82.45,4.93,5.91,0.0,0.0,0.0,0.0,0.0252,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,64,0.263598,0.5799,1.0971,1.1619,1.1187,1.0755,1.0971,0.9676,10.45,65.16,71.11,4.09,10.45,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,65,0.267782,0.5891,1.0989,1.1648,1.1209,1.0769,1.0989,0.967,15.36,56.05,39.91,3.53,15.36,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,66,0.271967,0.5983,1.1007,1.1678,1.123,1.0783,1.1007,0.9664,19.7,50.28,20.12,4.11,19.7,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,67,0.276151,0.6075,1.1025,1.1708,1.1252,1.0797,1.1025,0.9658,22.13,49.38,81.87,10.28,22.48,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,68,0.280335,0.6167,1.1042,1.1737,1.1274,1.0811,1.1042,0.9653,21.76,53.68,44.97,7.23,21.76,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,69,0.284519,0.6259,1.106,1.1767,1.1296,1.0825,1.106,0.9647,18.57,62.24,28.56,5.36,18.57,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,70,0.288703,0.6351,1.1078,1.1797,1.1318,1.0839,1.1078,0.9641,13.43,73.04,40.25,5.51,13.43,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,71,0.292887,0.6444,1.1096,1.1827,1.134,1.0853,1.1096,0.9635,7.89,76.08,40.25,5.49,7.89,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,72,0.297071,0.6536,1.1114,1.1857,1.1362,1.0867,1.1114,0.9629,3.72,78.19,51.61,5.31,3.72,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,73,0.301255,0.6628,1.1132,1.1887,1.1384,1.0881,1.1132,0.9623,2.28,79.0,47.66,4.98,2.28,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,74,0.305439,0.672,1.115,1.1917,1.1406,1.0895,1.115,0.9617,3.77,78.35,110.47,11.02,3.77,0.0,0.0,0.1404,0.0,0.0193,storm|cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,75,0.309623,0.6812,1.1169,1.1948,1.1428,1.0909,1.1169,0.961,8.26,76.36,46.22,5.2,8.26,0.0,0.0,0.0,0.0,0.0227,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,76,0.313808,0.6904,1.1187,1.1978,1.1451,1.0923,1.1187,0.9604,14.55,73.4,37.83,3.63,14.55,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,77,0.317992,0.6996,1.1205,1.2008,1.1473,1.0937,1.1205,0.9598,20.02,62.56,34.81,4.2,20.02,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,78,0.322176,0.7088,1.1223,1.2039,1.1495,1.0951,1.1223,0.9592,23.5,53.88,19.64,4.71,24.21,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,79,0.32636,0.718,1.1242,1.2069,1.1517,1.0966,1.1242,0.9586,24.11,49.42,16.41,5.12,24.46,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,80,0.330544,0.7272,1.126,1.21,1.154,1.098,1.126,0.958,21.87,50.17,19.56,5.4,21.87,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,81,0.334728,0.7364,1.1278,1.213,1.1562,1.0994,1.1278,0.9574,17.66,55.83,103.88,12.19,17.66,0.0,0.0,0.0814,0.0,0.0,storm
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,82,0.338912,0.7456,1.1297,1.2161,1.1585,1.1008,1.1297,0.9568,12.81,64.91,40.25,5.47,12.81,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,83,0.343096,0.7548,1.1315,1.2192,1.1607,1.1023,1.1315,0.9562,8.7,67.62,40.25,5.27,8.7,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,84,0.34728,0.764,1.1334,1.2223,1.163,1.1037,1.1334,0.9555,6.32,70.95,51.61,4.91,6.32,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,85,0.351464,0.7732,1.1352,1.2253,1.1652,1.1052,1.1352,0.9549,6.1,74.29,71.19,4.44,6.1,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,86,0.355649,0.7824,1.1371,1.2284,1.1675,1.1066,1.1371,0.9543,7.85,77.03,82.47,3.9,7.85,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,87,0.359833,0.7916,1.1389,1.2315,1.1698,1.108,1.1389,0.9537,10.73,78.67,82.45,3.89,10.73,0.0,0.0,0.0,0.0,0.0126,cold
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,88,0.364017,0.8008,1.1408,1.2346,1.172,1.1095,1.1408,0.9531,14.6,78.92,149.08,11.21,14.6,0.0,0.0,0.5,0.0,0.0,storm
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,89,0.368201,0.81,1.1426,1.2377,1.1743,1.1109,1.1426,0.9525,17.96,70.2,39.36,4.78,17.96,0.0,0.0,0.0,0.0,0.0,none
"lelievre_paris@@lelievre_paris@48.8666,2.3391",Europe,temperate_oceanic,T2,Lelièvre Paris,FR,48.8666,2.3391,90,0.372385,0.8192,1.1445,1.2408,1.1766,1.1124,1.1445,0.9518,20.35,62.26,0.0,5.18,20.35,0.0,0.0,0.0,0.0,0.0,none
