month_index,year,month,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heatwave,drought,storm_stress,climate_event,operational_feedback_event,backlog_end,capacity_utilization,grid_share,scarcity,outbound_mode,regime_environnemental,evt_canicule,evt_secheresse,evt_tempete_inondation,evt_maintenance_corrective,evt_congestion_logistique,evt_overtime_energetique,evt_capacite_appoint,evt_recalage_qualite,evt_stress_biomasse_locale,evt_stress_hydrique_matiere_locale
210,2043,6,35.25581978894666,43.6441364447723,7.331457675885964,3.1,35.25581978894666,0.4069774736183325,0.8979275274379839,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.677247035223342,0.9996951203003774,0.9558831615085095,0.8387136965762468,truck,crise,1,1,0,1,0,0,1,1,0,0
211,2043,7,37.01757322175732,42.90217573221757,0.0,3.2473720558371175,37.01757322175732,0.6271966527196646,1.1209782426778243,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.789305647381628,1.0,0.9499993144479251,0.9625631380753139,truck,crise,1,1,0,1,0,0,1,1,0,0
212,2043,8,35.29598715296339,60.1933414656928,44.15338692968835,3.6499999999999995,36.511454470218816,0.41199839412042394,0.0,0.0,canicule,site en surchauffe + maintenance corrective + capacite d'appoint + recalage qualite,1.6371697779032672,1.0,0.9424409067700253,0.3471966527196653,truck,crise,1,0,0,1,0,0,1,1,0,0
213,2043,9,22.27405857740586,61.99999999999999,46.42072718600717,4.2,22.27405857740586,0.0,0.0,0.0,aucun,capacite d'appoint,0.0,0.7654187835657996,0.9090081248843795,0.3483682008368201,truck,nominal,0,0,0,0,0,0,1,0,0,0
214,2043,10,14.551698744769876,79.30728033472803,143.7441886680283,14.198053921894145,14.551698744769876,0.0,0.0,0.939610784378829,tempete / inondation,desorganisation logistique,7.1654399999999985,0.720332883287412,0.9221734653027293,0.5186696901421641,truck,tendu,0,0,1,0,0,0,0,0,0,0
215,2043,11,8.057556485355647,84.33238493723849,157.4552950787149,15.709704270125346,8.057556485355647,0.0,0.0,1.2419408540250694,tempete / inondation,desorganisation logistique + maintenance corrective + capacite d'appoint + recalage qualite,9.535935793262365,1.0,0.9543547052175034,0.5742606507956421,truck,crise,0,0,1,1,0,0,1,1,0,0
216,2043,12,4.540832930718619,75.66025403784438,83.3886260061224,5.300000000000001,4.540832930718619,0.0,0.0,0.0,aucun,maintenance corrective + capacite d'appoint + recalage qualite,0.0,1.0,0.9594221325155865,0.3518828451882845,truck,crise,0,0,0,1,0,0,1,1,0,0
217,2044,1,1.8720334728033476,86.35497907949791,161.69649257890023,14.609920572232223,1.8720334728033476,0.0,0.0,1.0219841144464445,tempete / inondation,desorganisation logistique,7.712742150069733,0.8822824684997251,0.9512525463042997,0.5370115339057995,truck,tendu,0,0,1,0,0,0,0,0,0,0
218,2044,2,3.619962637831586,85.03632098345108,167.0417595138263,14.645106451482672,3.619962637831586,0.0,0.0,1.0290212902965343,tempete / inondation,desorganisation logistique + maintenance corrective + capacite d'appoint + recalage qualite,10.437357488022315,1.0,0.9592517801534585,0.5394497736759702,truck,crise,0,0,1,1,0,0,1,1,0,0
219,2044,3,9.324267782426778,72.0,97.57927281399283,4.2,9.324267782426778,0.0,0.0,0.0,aucun,maintenance corrective + capacite d'appoint + recalage qualite,0.0,1.0,0.9547248741542185,0.35539748953974903,truck,crise,0,0,0,1,0,0,1,1,0,0
220,2044,4,15.832635983263598,50.276569037656905,34.57137618552815,3.6500000000000004,15.832635983263598,0.0,0.04723430962343094,0.0,secheresse,stress matiere / eau,2.0608000000000004,0.8002152431697941,0.934680224948231,0.3825479079497909,truck,tendu,0,1,0,0,0,0,0,0,0,0
221,2044,5,22.34100418410042,45.25774058577406,20.97951663676627,3.2473720558371175,22.34100418410042,0.0,0.3080480603122168,0.0,secheresse,stress matiere / eau + capacite d'appoint,2.2107552516844073,0.8252705060524215,0.9341143872689935,0.5271670189457779,truck,tendu,0,1,0,0,0,0,1,0,0,0
222,2044,6,35.49682397304708,43.5025464866133,6.603424203082618,3.1,35.49682397304708,0.4371029966308848,0.9207561762196724,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.728546930407944,1.0,0.956597720208346,0.8653280308120334,truck,crise,1,1,0,1,0,0,1,1,0,0
223,2044,7,37.25857740585774,42.760585774058576,0.0,3.2473720558371175,37.25857740585774,0.6573221757322179,1.1223941422594141,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.8436163783151898,1.0,0.9507274416168279,0.9774004602510461,truck,crise,1,1,0,1,0,0,1,1,0,0
224,2044,8,35.53699133706382,60.27769293012795,44.15338692968835,3.6499999999999995,36.759206771474055,0.44212391713297716,0.0,0.0,canicule,site en surchauffe + maintenance corrective + capacite d'appoint + recalage qualite,1.6614600214245527,1.0,0.9432481648377501,0.3612552301255231,truck,crise,1,0,0,1,0,0,1,1,0,0
225,2044,9,22.374476987447704,61.99999999999999,46.42072718600717,4.2,22.374476987447704,0.0,0.0,0.0,aucun,capacite d'appoint,0.0,0.7739142489054679,0.9103308856964623,0.3624267782426779,truck,nominal,0,0,0,0,0,0,1,0,0,0
226,2044,10,14.621991631799165,79.60853556485355,145.9031844839279,14.516380281726782,14.621991631799165,0.0,0.0,1.0032760563453564,tempete / inondation,desorganisation logistique,7.272959999999998,0.7316413573823973,0.9236439555048239,0.5441880165019968,truck,tendu,0,0,1,0,0,0,0,0,0,0
227,2044,11,8.127849372384935,84.63364016736402,159.6142908946145,16.028030629957982,8.127849372384935,0.0,0.0,1.3056061259915963,tempete / inondation,desorganisation logistique + maintenance corrective + capacite d'appoint + recalage qualite,9.677862193262367,1.0,0.9546171868851719,0.5997789771554748,truck,crise,0,0,1,1,0,0,1,1,0,0
228,2044,12,4.641251340760459,75.66025403784438,83.3886260061224,5.300000000000001,4.641251340760459,0.0,0.0,0.0,aucun,maintenance corrective + capacite d'appoint + recalage qualite,0.0,1.0,0.9596816044535659,0.3659414225941423,truck,crise,0,0,0,1,0,0,1,1,0,0
229,2045,1,1.9471464435146446,86.60803347280334,163.51004906425584,14.877314714491634,1.9471464435146446,0.0,0.0,1.075462942898327,tempete / inondation,desorganisation logistique,7.819701306555089,0.8944692430357323,0.9520862125494454,0.5606963004329959,truck,tendu,0,0,1,0,0,0,0,0,0,0
230,2045,2,3.6950756085428824,85.28937537675651,168.85531599918193,14.912500593742086,3.6950756085428824,0.0,0.0,1.0825001187484173,tempete / inondation,desorganisation logistique + maintenance corrective + capacite d'appoint + recalage qualite,10.579104418097629,1.0,0.9594678113987468,0.563134540203167,truck,crise,0,0,1,1,0,0,1,1,0,0
231,2045,3,9.42468619246862,72.0,97.57927281399283,4.2,9.42468619246862,0.0,0.0,0.0,aucun,maintenance corrective + capacite d'appoint + recalage qualite,0.0,1.0,0.9549003086991584,0.36945606694560673,truck,crise,0,0,0,1,0,0,1,1,0,0
232,2045,4,15.93305439330544,50.050627615062766,33.843342712724805,3.6500000000000004,15.93305439330544,0.0,0.05202788584941226,0.0,secheresse,stress matiere / eau,2.087679999999999,0.8078123230908926,0.9355105358990757,0.3992429522799383,truck,tendu,0,1,0,0,0,0,0,0,0,0
233,2045,5,22.44142259414226,45.03179916317992,20.251483163962924,3.2473720558371175,22.44142259414226,0.0,0.3220844865982123,0.0,secheresse,stress matiere / eau + capacite d'appoint,2.2397856516844072,0.8333501839849637,0.9350548727909433,0.5489456308089331,truck,tendu,0,1,0,0,0,0,1,0,0,0
234,2045,6,35.7378281571475,43.36095652845431,5.875390730279264,3.1,35.7378281571475,0.46722851964343715,0.9435848250013609,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.7798468255925464,1.0,0.9571710236834732,0.8919423650478197,truck,crise,1,1,0,1,0,0,1,1,0,0
235,2045,7,37.49958158995816,42.61899581589958,0.0,3.2473720558371175,37.49958158995816,0.6874476987447702,1.1238100418410042,0.0,canicule + secheresse,site en surchauffe + stress matiere / eau + maintenance corrective + capacite d'appoint + recalage qualite,3.897927109248748,1.0,0.9511847603633121,0.9922377824267783,truck,crise,1,1,0,1,0,0,1,1,0,0
236,2045,8,35.77799552116423,60.36204439456309,44.15338692968835,3.6499999999999995,37.00695907272927,0.4722494401455286,0.0,0.0,canicule,site en surchauffe + maintenance corrective + capacite d'appoint + recalage qualite,1.6857502649458382,1.0,0.9437556229795847,0.37531380753138077,truck,crise,1,0,0,1,0,0,1,1,0,0
237,2045,9,22.474895397489544,61.99999999999999,46.42072718600717,4.2,22.474895397489544,0.0,0.0,0.0,aucun,capacite d'appoint,0.0,0.7823466753740272,0.9114018136810857,0.3764853556485356,truck,nominal,0,0,0,0,0,0,1,0,0,0
238,2045,10,14.692284518828455,79.90979079497907,148.06218029982747,14.834706641559418,14.692284518828455,0.0,0.0,1.0669413283118836,tempete / inondation,desorganisation logistique,7.380479999999999,0.7429652971775313,0.9249036939637181,0.5697063428618294,truck,tendu,0,0,1,0,0,0,0,0,0,0
239,2045,11,8.198142259414224,84.93489539748954,161.77328671051407,16.34635698979062,8.198142259414224,0.0,0.0,1.3692713979581241,tempete / inondation,desorganisation logistique + maintenance corrective + capacite d'appoint + recalage qualite,9.819788593262366,1.0,0.9548107397476392,0.6252973035153075,truck,crise,0,0,1,1,0,0,1,1,0,0
240,2045,12,4.7416697508023,75.66025403784438,83.3886260061224,5.300000000000001,4.7416697508023,0.0,0.0,0.0,aucun,maintenance corrective + capacite d'appoint + recalage qualite,0.0,1.0,0.95990697240246,0.38,truck,crise,0,0,0,1,0,0,1,1,0,0
