record_index,system,component,family,path_id,readiness,switch_class,switch_verdict,switch_reason,issue_codes,t4,t4_status,t3,t3_status,t2,t2_status,t1,t1_status,t4_t3_km,t4_t3_modes,t3_t2_km,t3_t2_modes,t2_t1_km,t2_t1_modes,t1_oem_km,t1_oem_modes
70,Manchette acc. Mobile,Alu,aluminium,R070-P0064,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,Aluminium France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,MGA Villeneuve St Lot,alternate_requires_allocation_source,5580.9,ship|truck,243.0,truck,556.2,internal,499.6,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0065,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,Aluminium France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,ETS Gattefin,alternate,5580.9,ship|truck,243.0,truck,261.2,internal,186.9,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0066,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,Aluminium France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,Senior Aerospace Thailand,alternate_requires_allocation_source,5580.9,ship|truck,243.0,truck,9599.4,internal,9564.8,ship|truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0067,secondary_candidate_needs_qualification,candidate_requires_allocation_and_qualification,candidate_requires_validation,"The path is a plausible switch candidate, but allocation, qualification and lead time are missing.",baseline_node_is_assumption;inactive_alternate_requires_allocation,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,SUMPAR,baseline_primary,5421.6,ship|truck,87.4,truck,0.0,internal,83.8,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0068,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,Groupe Segnere / SEGNERE Ade,alternate,5421.6,ship|truck,87.4,truck,699.3,internal,646.9,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0069,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,Figeac Aero,alternate,5421.6,ship|truck,87.4,truck,537.2,internal,469.5,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0070,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,MGA Villeneuve St Lot,alternate_requires_allocation_source,5421.6,ship|truck,87.4,truck,556.2,internal,499.6,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0071,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,ETS Gattefin,alternate,5421.6,ship|truck,87.4,truck,261.2,internal,186.9,truck
70,Manchette acc. Mobile,Alu,aluminium,R070-P0072,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Rio Tinto Fer et Titane,alternate,thyssenkrupp Materials France,alternate,SUMPAR - internal machining/forming process,baseline_primary_assumed_internalized_process,Senior Aerospace Thailand,alternate_requires_allocation_source,5421.6,ship|truck,87.4,truck,9599.4,internal,9564.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0001,secondary_candidate_needs_qualification,candidate_requires_allocation_and_qualification,candidate_requires_validation,"The path is a plausible switch candidate, but allocation, qualification and lead time are missing.",baseline_node_is_assumption;inactive_alternate_requires_allocation,Saarstahl,alternate_demoted_by_researched_correction,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,462.0,truck,512.2,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0002,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,462.0,truck,512.2,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0003,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,462.0,truck,512.2,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0004,secondary_candidate_needs_qualification,candidate_requires_allocation_and_qualification,candidate_requires_validation,"The path is a plausible switch candidate, but allocation, qualification and lead time are missing.",baseline_node_is_assumption;inactive_alternate_requires_allocation,Saarstahl,alternate_demoted_by_researched_correction,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,388.0,truck,61.7,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0005,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,388.0,truck,61.7,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0006,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,388.0,truck,61.7,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0007,secondary_candidate_needs_qualification,candidate_requires_allocation_and_qualification,candidate_requires_validation,"The path is a plausible switch candidate, but allocation, qualification and lead time are missing.",baseline_node_is_assumption;inactive_alternate_requires_allocation,Saarstahl,alternate_demoted_by_researched_correction,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,501.0,truck,366.6,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0008,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,501.0,truck,366.6,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0009,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,501.0,truck,366.6,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0010,secondary_candidate_needs_qualification,candidate_requires_allocation_and_qualification,candidate_requires_validation,"The path is a plausible switch candidate, but allocation, qualification and lead time are missing.",baseline_node_is_assumption;inactive_alternate_requires_allocation,Saarstahl,alternate_demoted_by_researched_correction,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,436.4,truck,0.0,internal,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0011,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,436.4,truck,0.0,internal,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0012,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch,Saarstahl,alternate_demoted_by_researched_correction,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,436.4,truck,0.0,internal,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0013,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,170.5,truck,512.2,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0014,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,170.5,truck,512.2,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0015,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,170.5,truck,512.2,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0016,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,288.9,truck,61.7,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0017,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,288.9,truck,61.7,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0018,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,288.9,truck,61.7,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0019,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,156.5,truck,366.6,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0020,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,156.5,truck,366.6,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0021,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,156.5,truck,366.6,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0022,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,347.7,truck,0.0,internal,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0023,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,347.7,truck,0.0,internal,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0024,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,ArcelorMittal,alternate_requires_allocation_source,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,347.7,truck,0.0,internal,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0025,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,China Baowu / Baosteel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,9322.4,ship|truck,512.2,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0026,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,9322.4,ship|truck,512.2,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0027,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,9322.4,ship|truck,512.2,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0028,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,China Baowu / Baosteel,alternate,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,9275.9,ship|truck,61.7,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0029,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,9275.9,ship|truck,61.7,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0030,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,thyssenkrupp Materials France,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,9275.9,ship|truck,61.7,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0031,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,China Baowu / Baosteel,alternate,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,9432.7,ship|truck,366.6,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0032,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,9432.7,ship|truck,366.6,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0033,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,Aubert & Duval,alternate_demoted_by_researched_correction,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,9432.7,ship|truck,366.6,truck,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0034,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,China Baowu / Baosteel,alternate,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,9296.4,ship|truck,0.0,internal,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0035,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,9296.4,ship|truck,0.0,internal,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0036,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,China Baowu / Baosteel,alternate,TE Connectivity - COTS electronics subassembly/PCB package,baseline_primary_non_switchable_cots_placeholder,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,9296.4,ship|truck,0.0,internal,607.5,internal,585.2,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0037,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",baseline_node_is_assumption;inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,TE Connectivity,baseline_primary_lca_or_program_supplier,7533.0,ship|truck,512.2,truck,0.0,internal,60.6,truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0038,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Honeywell Aerospace,alternate,7533.0,ship|truck,512.2,truck,6949.2,internal,7009.8,ship|truck
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,R071-P0039,secondary_candidate_needs_qualification,candidate_requires_t1_t2_pairing,candidate_requires_validation,Internal T2 process is not independent; switch the paired T1/T2 route or replace it with a real external T2.,baseline_node_is_assumption;inactive_alternate_requires_allocation;internal_process_t1_mismatch;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,TE Connectivity - electronics routing/EMS package,baseline_primary_assumed_internalized_process,Thales,alternate,7533.0,ship|truck,512.2,truck,607.5,internal,585.2,truck
